change,1
breath,1
www.hindustantimes.com/delhi-news/poor-public-transport-forced-govt-to-go-back-on-odd-even-load-plan/story-K0UGxYUPeQRJcHpWRC4NYJ.html,
Word,Rake Ranking
metro costs rs crore ravindra kumar principal scientist central road institute delhis bus fleet stands,288.0071429
standard floor bus costs rs lakh ,56.52380952
ngt chairperson justice swatanter kumar observed,42
tender months officials ,40.91666667
previous oddeven drives held ,40.83333333
anumita ,38.75
national green tribunal ngt flayed,23.5
transport minister kailash gahlots acknowledgement,21.75
tender ,18
daily average bus ridership,17.85714286
national ,17
existing bus system ,16.35714286
extra passenger load,16
sources ,14.75
bring buses ,14.44444444
orange bus fleet,14.25714286
government experts ,14.16666667
oddeven scheme delhi government,14.08333333
metro projects,12.5
paryavaran bus seva,11.85714286
wheeler riders,11.66666667
delhi transport ,11.33333333
proper ,11
road,10
green court caught,10
march ,9.666666667
lakh kilometres ,9.666666667
delhi court,9.25
scheme lead,9.166666667
twowheeler,9
situation buses,8.944444444
buses empty,8.444444444
existing fleet,8.4
arrived saturday,8
cluster buses ,7.444444444
entire fleet,7.4
transport minister,6.75
buses ,5.944444444
delhi government,5.916666667
bus,5.857142857
fleet,5.4
public ,5.25
kejriwal government,4.666666667
government ,4.666666667
government conducts,4.666666667
issue,4.5
buses,4.444444444
buses create,4.444444444
dtc ,4.333333333
trend continues,4
single ,4
saturday backtracked,4
report ,4
operational life,4
noise,4
meeting kejriwal,4
maintenance ,4
guard compelling,4
nuisance,4
ahead,4
batch,4
environment maintenance,4
emergency meeting,4
hanging,4
conditional approval,4
commonwealth games,4
cheapest form,4
bench headed,4
declined,4
administrative issues,4
buses promised,3.944444444
lakh,3.666666667
wakeup call,3.5
time thousands,3.5
cope,3.5
scheme,2.666666667
corporation,2.5
buses,2.444444444
dtc,2.333333333
saturday,2
cluster,2
time,1.5
promised,1.5
issue,1.5
call,1.5
terms,1
spent,1
span,1
service,1
september,1
science,1
rolling,1
rolled,1
roads,1
result,1
requirement,1
purchase,1
pressed,1
preparation,1
overloaded,1
nod,1
mandated,1
lesson,1
learnt,1
kilometre,1
investment,1
introduced,1
informed,1
impossible,1
exist,1
exemptions,1
drive,1
dont,1
delayed,1
decide,1
crores,1
corporations,1
conducting,1
cm,1
chaos,1
centre,1
cease,1
cabinet,1
broken,1
audit,1
approved,1
air,1
ageing,1
www.hindustantimes.com/delhi-news/setting-the-bones-right-inside-the-world-of-delhi-s-pahalwans/story-SQfJQqIl3iadiqpV74jXMP.html,
Word,Rake Ranking
dr atul vaish vicepresident delhi orthopedic association ,55.72941176
north india running flourishing ortho clinics ,43
west delhi flaunt flex signboards,32.7
womans husband anil kumar midda,27.14052288
chaudhury pahalwan clinics mohammad irshad,25.33181818
delhis lajpat rai market,24
dodgy irshad signboards ,23.42941176
bonerelated broken backbone,22.4
satish kumar midda ,22.11111111
clients include top politicians ,22
sexual consult,21.9
returns pm stands,19.5
father hazi abdul mannan pahalwan,19.18181818
applies white paste bandages,18.16666667
west delhis uttam nagar,17.5
rusting iron box,16.5
east delhi uttam nagar,16.2
dozen bottles neatly ,16
device exact ,16
bespectacled irshad dressed,15.92941176
bonerelated kumar,15.92941176
short stout ,15
designer glass bottles boxes,15
irshad admits,14.9
impeccable white shafiq ,14.86666667
selfeffacing midda ,14.64052288
desi ghee day,14.2
wrestling mohammad ikran,14.19607843
clinic called chaudhury pahalwan,13.26515152
pahalwan ,12.98181818
knee pain increased ,12.83333333
homemade ,12.83333333
shafiq,12.39607843
people cured,12.16666667
doctors irshad,10.92941176
bonerelated ,10.2
human body ,10
shafiq claims,9.729411765
material midda ,9.640522876
afford doctors,9.5
shop people,9.333333333
poor people,9.333333333
country ,9.2
amused mention pahalwan,9.181818182
tough competition ,9
patients youngsters,9
nearby shop ,9
narrow winding lane,9
muscle spasm sprains,9
grey trousers ,9
prime minister,9
fifties examines,9
ikran ,8.696078431
cured,8.666666667
pahalwan sits ,8.515151515
hours ,8.5
patient pahalwan,8.381818182
cheap ,8.266666667
original chaudhury pahalwans,8.25
midda,8.111111111
treat injuries sustained,8
legs feel,8
bone ailment,8
couple impressedthough,8
foments,7.833333333
woman sitting,7.5
generations,7.5
dark brown oil,7.5
pahalwan clinics,7.181818182
wooden shelf filled,7
bandage,7
formal training,7
increasing ,7
shafiq mannan,6.2
day,6.2
mohammad naved,6
chaudhury pahlwans,5.75
delhi ,5.7
white shirt,5.666666667
naved,5.529411765
yellow paste,5.5
sexual diseases,5.5
joint ,5.4
unbearable pahalwan,5.181818182
hari pahalwan,5.181818182
midda ,5.111111111
midda,5.111111111
steel boxes,5
plump ,5
mannan sahib,5
formal training,5
diagnosis midda,4.611111111
treatment orthopedicians,4.6
natural treatment,4.6
elaborate treatment,4.6
wooden plank,4.5
woman writhing,4.5
shelf filled,4.5
secret oil,4.5
secret formulation,4.5
pahalwans ,4.5
brown serve,4.5
painful ,4.333333333
pain arrives,4.333333333
patient,4.333333333
monday,4.333333333
holeinthewall ,4.333333333
darkbrown oils,4.333333333
original ,4.333333333
delhi,4.2
xray machines,4
worki ,4
xray,4
wall listing,4
waiting time,4
wait ,4
shades,4
upholstered cushion,4
tiled walls,4
techniques originated,4
bench,4
secret salve,4
refined oil,4
provide traditional,4
pours oil,4
patients visit,4
pat ,4
mustard oil,4
musclerelated issues,4
multispecialty hospital,4
minute flat,4
midas touch,4
focus,4
administers,4
iranafghanistan border,4
highly questionable,4
herbal preparation,4
green curtains,4
ghuggi pahalwans,4
generic title,4
floor waiting,4
fee rs,4
family legacy,4
family belongs,4
families ,4
beatific,4
equipment curiously,4
easily guide,4
decent amount,4
cotton rolls,4
clinics,4
class ,4
class ,4
bonersetter soaks,4
bare hands,4
bandaged hands,4
bandaged arm,4
bandage rolls,4
bamboo ,4
airport shahdara,4
understands,3.833333333
takes,3.833333333
family ,3.833333333
healthy bones,3.75
fractured bones,3.75
bones joints,3.75
herbal medicines,3.666666667
allopathic medicines,3.666666667
wwf wrestlers,3.5
walled city,3.5
practising bonesetting,3.5
manipulation therapy,3.5
mahipalpur ,3.5
injury naved,3.5
husband,3.5
famous bonesetters,3.5
days ago,3.5
runs ,3.333333333
pahalwan,3.181818182
midda,3.111111111
pm,3
father,3
clients,3
bandages,3
ikran,2.666666667
cured,2.666666667
pain,2.333333333
oils,2.333333333
clinic,2.333333333
treat,2
sitting,2
shelf,2
patients,2
patient,2
pahalwans,2
oil,2
couple,2
bone,2
bandage,2
bones,1.75
medicines,1.666666667
wrestlers,1.5
salve,1.5
runs,1.5
manipulation,1.5
mahipalpur,1.5
injury,1.5
diagnosis,1.5
days,1.5
city,1.5
bonesetting,1.5
bonesetters,1.5
wrist,1
wrestler,1
wraps,1
worry,1
wisdom,1
warns,1
unscientific,1
understand,1
types,1
talk,1
swear,1
studied,1
strains,1
splints,1
splint,1
specialisation,1
signboard,1
shoes,1
shifted,1
shahadra,1
services,1
scissors,1
rubs,1
road,1
rest,1
responsible,1
reply,1
rely,1
refer,1
quacks,1
pride,1
prefers,1
praise,1
powders,1
poster,1
popular,1
pocket,1
piece,1
photographs,1
person,1
passed,1
pair,1
offer,1
namaz,1
muscles,1
money,1
minihub,1
methods,1
meant,1
manage,1
lowcost,1
lotions,1
lot,1
living,1
leg,1
learned,1
knowledge,1
kinds,1
ingredients,1
infection,1
ifs,1
hurt,1
heard,1
harm,1
happy,1
hand,1
gurgaon,1
greets,1
frauds,1
fractures,1
forefathers,1
forceps,1
fine,1
exporter,1
expertise,1
experience,1
eke,1
effort,1
dwell,1
double,1
doctor,1
dislocation,1
dislocated,1
desk,1
delivers,1
deal,1
cure,1
cost,1
copycatsbut,1
coming,1
claim,1
casts,1
carry,1
cardboard,1
call,1
buts,1
businessman,1
brothers,1
brother,1
bowl,1
bonesetter,1
boast,1
beware,1
benches,1
attending,1
art,1
arrived,1
anatomy,1
akharas,1
adds,1
acknowledged,1
www.hindustantimes.com/delhi-news/smog-recedes-but-poor-air-quality-continues-to-plague-northern-india/story-rnvYsyFXFlvadj6dIX22FI.html,
Word,Rake Ranking
worst air quality experts warn,41.5
air quality week rainfall ,40.33333333
india meteorological department ,37.5
dry cold northwesterly winds ensured,35.5
western uttar pradesh northwesterly winds blowing,35
atmospheric moisture content slow wind speeds,30.31666667
week air quality,27
bring cleaner air flushing,24.5
south allowing surface wind speeds,23.91666667
indogangetic plain delhincr ,23
hike moisture levels trapping pollutants,20.81666667
november mahesh palawat,17.5
air quality aqi,17
moisture content combined,16.9
moisture incursion ,16.4
triggering fresh smoglike conditions,16
skymet weather forecasting services,16
depressing wind speeds,11.91666667
india meteorology department,11.5
east bringing moisture,10.4
anticyclonic wind circulation,10.25
bring temporary relief,10
air quality,10
reach tolerable levels,9.666666667
western disturbance,9.5
remain ,9.5
induced cyclonic circulation,9
eurasian water bodies,9
pollutants isolated pockets,8.75
pollution levels continued,8.666666667
smog signs,8
predicted improvement,8
delhi hovered ,8
experts ,6.5
northwestern india,5.5
northwest india,5.5
receive rainfall,5.333333333
improvement,5
aqi ranges,5
pollutants led,4.75
tuesday evening,4
release issued,4
punjab haryana,4
national capital,4
low pressure,4
inland zones,4
himalayan tracts,4
gurgaon stood,4
ghaziabad maxed,4
extent,4
days,4
adjoining pakistan,4
winter rain,3.5
west rajasthan,3.5
rainfall,3.333333333
delhincr,3
pollutants,2.75
smog,2
pollution,2
delhi,2
west,1.5
rain,1.5
weekend,1
wednesday,1
system,1
sunday,1
snowfall,1
showers,1
settle,1
responsible,1
regions,1
region,1
receding,1
presence,1
pick,1
noida,1
moves,1
moved,1
meteorologist,1
harm,1
formation,1
form,1
expected,1
entry,1
dip,1
capture,1
www.hindustantimes.com/editorials/index.html,
Word,Rake Ranking
www.hindustantimes.com/education/index.html,
Word,Rake Ranking
www.hindustantimes.com/education/iit-roorkee-develops-technique-to-reverse-antibiotic-resistance/story-Y1zT5TOz08r60WnGVukw0J.html,
Word,Rake Ranking
deaths ranjana pathania associate professor,64
fluoroquinolones antibiotics ciprofloxacin commonly ,30.5
people die day ,25
reverse drug resistance,22.66666667
antibiotic resistance antibiotic resistance,22
bacterial cells effectively tackling,20
healthcare sector ,16
urinary tract infections ,15.5
system called efflux pumps,14
antibiotic resistant infections,9.5
molecule named iitr,8
efflux pumps,6
bacterial pathogens,5.5
existing antibiotics,5
effectively,5
drug ,4.666666667
resistant,4.5
treat respiratory,4
tiny motors,4
slows,4
target ensuring,4
study published,4
pathbreaking technique,4
major issues,4
international journal,4
indian institute,4
antimicrobial agents,4
researchers reported,3.5
bacteria ,3.5
antibiotic,3.5
cells,3
antibiotics,3
drug,2.666666667
iitr,2
researchers,1.5
bacteria,1.5
varsity,1
unable,1
technologyroorkee,1
survival,1
roorkee,1
result,1
reach,1
process,1
presence,1
plagues,1
outflow,1
kill,1
flush,1
estimate,1
energise,1
enable,1
drugs,1
disrupts,1
discovery,1
developed,1
combination,1
amounts,1
www.hindustantimes.com/education/jnu-entrance-exam-centres-moved-to-jammu-from-srinagar-and-guwahati-from-shillong/story-KGXLjhtV86h7s44MGw62yI.html,
Word,Rake Ranking
kendriya vidyalaya authorities expressed concerns,25
kathmandu jnu rector chintamani mahapatra,24.4
jnu entrance examinations month,21.73333333
jnu ,16.23333333
jawaharlal nehru university jnu,14.9
shillong ,14
jnu release candidates,13.06666667
earmarked examination centres,9
shillong meghalaya,5
srinagar centre,4.666666667
centre,4.666666667
kashmir centres,4.5
lakh candidates,4.333333333
administration ,4.333333333
weather conditions,4
cities,4
union territories,4
towns encompassing,4
statement earlier,4
delhi,4
logistical difficulties,4
institutes administration,4
srinagar jammu,3.666666667
jammu ,3.666666667
examinations,3
university,2.5
candidates,2.333333333
jammu,1.666666667
write,1
unsuitable,1
slated,1
sit,1
shifted,1
served,1
scheduled,1
moved,1
holding,1
held,1
guwahati,1
december,1
country,1
change,1
www.hindustantimes.com/education/new-education-policy-by-december-end-says-javadekar/story-Ujp4C26ijzk1bqBp6D13WL.html,
Word,Rake Ranking
indian space organisation isro chairman kasturirangan,81
minister union tourism minister kj alphonse,45.3
union human ,45.25
human resource ,36.05
fields medal winning mathematician manjul bhargava,36
meeting days earlier,23.5
national education policy,13.33333333
parliament javadekar ,11.8
produce citizens,9
legislators students parents,9
ninemember panel headed,8
sunday ,5.8
policy,5.333333333
press conference,4
panel held,4
panel formed,4
modern researchoriented,4
half ,4
formed ,4
draft,4
december ,4
policy,2.333333333
panel,2
stakeholders,1
solicited,1
serve,1
prepared,1
june,1
implemented,1
debated,1
country,1
www.hindustantimes.com/education/no-jobs-for-engineers-mbas-aicte-makes-plan-to-find-solutions/story-U7jF9SaBalqaKffLywMvDM.html,
Word,Rake Ranking
future ,36.83333333
technical institutes official sources adding,28.85
low employability technical institutes ,20.85
supply gap geographical imbalances,16
postgraduate diploma holders ,16
india produces,15
provide placement opportunities,15
jobs job offers,14.5
senior aicte official,13.83333333
fresh management graduates witnessed,12.16666667
technical education aicte,10.43333333
official ,9.5
engineering institutes,9.083333333
fast technological ,9
draw plans keeping,9
complete suitable ,9
campus placement drives,9
architecture ,9
technical education,6.1
technical ,5.6
fresh graduates,5.5
fiveyear low,5.5
management graduates,5.166666667
engineering management,5
curricula placement,5
mba graduates,4.5
india council,4.5
engineering,4.333333333
vacant ,4
timebound manner,4
skills required,4
science bengaluru,4
retired professor,4
previous ,4
market response,4
learning processes,4
indian institute,4
future,4
time,4
sharper,4
faculty quality,4
estimated engineers,4
committee formed,4
redundant,4
institutes,3.75
private firm,3.5
perspective plan,3.5
model curriculum,3.5
courses,3.5
barely half,3.5
jobs,2.5
plan,1.5
firm,1.5
curriculum,1.5
courses,1.5
council,1.5
barely,1.5
view,1
timeline,1
terms,1
teaching,1
takers,1
survey,1
submitted,1
study,1
students,1
requirements,1
report,1
references,1
redundancy,1
preparing,1
prepared,1
prepare,1
mind,1
issue,1
inputs,1
industry,1
identified,1
hired,1
hire,1
fixed,1
ensure,1
drop,1
dip,1
demand,1
declining,1
cover,1
consideration,1
completed,1
compared,1
carry,1
analysis,1
analyse,1
agency,1
addressed,1
address,1
www.hindustantimes.com/education/soon-national-testing-agency-to-conduct-all-entrance-exams-done-by-cbse/story-qCgwqdJDBreWtCrCS0dj9O.html,
Word,Rake Ranking
muchneeded educational reform hrd minister prakash javadekar creation,66.16666667
medical courses university grants commissions national eligibility test,59
central teacher eligibility test ctet held ,48
tests joint engineering entrance jee national eligibility,42.25
reliability standardised assessing aptitude conduct,30
advanced countries finance minister arunjaitley,26.33333333
prime minister narendra modi ,25.83333333
class board ,25.33333333
undertake handson training programmes establishment,25
reliability standardised difficulty level,25
selfsustained premier testing organisation,16
jawahar navodaya vidyalayas schools,16
indian societies registration ,16
educational institutions terming,15.83333333
selfsustaining premier testing organisation,15.5
cbse aicte iits iims,15.5
national testing agency nta,15.41666667
entrance tests enabling,15.25
nta initially conduct,14.25
lectureship held ,12.83333333
educational institutes,11.83333333
entrance test neet,11.25
conduct entrance tests,10.75
selfsustaining model keeping,9.5
secondary education cbse,9.5
specialised body ,9
verticals headed,9
human resource development,9
governors comprising ,9
adequate opportunity,9
entrance examinations,8.25
students appearing,8
eminent ,8
central board,8
nta ,7.25
entrance tests,7.25
entrance exams,6.583333333
aptitude intelligence,6
district ,5.5
tamperproof exams,5.333333333
entrance examinations,5.25
user institutions,5
test,5
creation,5
single agency,4.333333333
union cabinet,4
time relieve,4
society registered,4
rural ,4
problemsolving abilities,4
operation ,4
onetime grant,4
locate centres,4
historic decision,4
gifted ,4
friday cleared,4
director ,4
core mandate,4
cabinet meeting,4
budget speech,4
announced setting,4
statement released,3.666666667
official statement,3.666666667
conducted online,3.5
conduct,3.5
class,3.5
cbse,3.5
bring,3.5
board,3
nta,2.75
agency,2.333333333
students,2
examinations,2
appointed,2
statement,1.666666667
conducted,1.5
bring,1.5
view,1
subdistrict,1
start,1
serve,1
responsibility,1
requirements,1
receive,1
proposal,1
nationaltestingagency,1
ministry,1
gradually,1
function,1
focus,1
experts,1
crore,1
created,1
conducting,1
comprise,1
chairman,1
chaired,1
ceo,1
centre,1
candidates,1
benefit,1
autonomous,1
assisted,1
assess,1
approval,1
agencies,1
academicians,1
www.hindustantimes.com/entertainment/index.html,
Word,Rake Ranking
www.hindustantimes.com/environment/index.html,
Word,Rake Ranking
www.hindustantimes.com/fashion-and-trends/index.html,
Word,Rake Ranking
www.hindustantimes.com/fashion-and-trends/shilpa-shetty-just-made-denim-sari-a-thing-and-you-ll-want-one-now/story-SMMR5tTYW4YjnkVspCjvBM.html,
Word,Rake Ranking
minimalist makeup tidy bun red lips sleek liner flawless skin shilpa ,138.6666667
actor ,24.66666667
polished trendy ,16
classic experimenting,16
comfortable sari weve ,14.75
shilpas bright floral blouse,14.5
super versatile shilpa,12.66666667
shilpas outfit,9.5
yearold star ,9
white elephant ,9
white elephant whiteelephantbymayyurgirotra,9
follow htlifeandstyle,9
blue denim sari,8.75
saris stcentury version,8.5
pm pst proving,8
fun denim sari,7.75
floral ,5.5
beautifully,4
wear soft,4
alisters,4
usual handloom,4
sixyard staple,4
shutterbug ,4
post shared,4
evident,4
easy,4
alternative,4
idea,4
sari,2.75
pst,2
fun,2
touch,1
style,1
stick,1
sophisticated,1
saturday,1
prints,1
personality,1
nov,1
ensembles,1
demonstrated,1
contemporary,1
www.hindustantimes.com/fitness/index.html,
Word,Rake Ranking
www.hindustantimes.com/fitness/declining-sense-of-smell-can-help-identify-mild-cognitive-impairment/story-FWylw5GL4rxYM8QEb7xcXP.html,
Word,Rake Ranking
tests ,22.5
mci underwent odour identification testing,21.91666667
treatment ,20.91666667
alzheimers disease dp devanand professor,20.75714286
pennsylvania smell identification test upsit,19.91666667
gertrude sergievsky center,16
cholinesterase inhibitors donepezil,13.66666667
mild cognitive impairment mci,13.66666667
predict longerterm cognitive improvement,13.5
alzheimers disease cholinesterase inhibitors,12.92380952
mild cognitive impairment,10
addition shortterm improvement,9.5
treat alzheimers disease,9.257142857
alzheimers disease ,9.257142857
simple inexpensive strategies,9
benefit,9
larger populations ,9
weeks tended,9
drugs ,9
blocks cholinergic transmission,9
atropine nasal spray,9
odour identification,8.25
yearlong ,8
mci ,7.166666667
identify patients,7
cholinesterase inhibitors,6.666666667
alzheimers disease,6.257142857
donepezil ,5.666666667
predict progression,5
cognitive ,5
cognitive decline,5
alzheimers patients,4.857142857
smell ,4.666666667
identify patients,4.5
respond,4.5
psychiatry scientist,4
proven effective,4
markedly increases,4
impaired sense,4
signs,4
declining sense,4
cumc ,4
clinical onset,4
test,3
alzheimers,2.857142857
treatment,2.666666667
smell,2.666666667
study,2
patients,2
benefit,2
university,1
selection,1
risk,1
researchers,1
replicated,1
recognised,1
published,1
potential,1
journal,1
individuals,1
improving,1
improve,1
hypothesised,1
enzyme,1
effectiveness,1
discover,1
difference,1
determined,1
condition,1
breaks,1
block,1
baseline,1
administered,1
acetylcholine,1
www.hindustantimes.com/fitness/here-s-how-being-underweight-or-obese-leads-to-depression-in-women/story-3t1fopsT45CwjFCbV9pQNI.html,
Word,Rake Ranking
mood disorders graziano pinna associate professor,42.25
weight spectrum karen miller professor,35.5
developing common mood disorders depression,30.75
normal body mass bmis women,27.3
stopped body mass indices,25.5
future miller follow htlifeandstyle,24.5
low feelgood neuroactive steroid ,23.16666667
boost allo levels pinna ,23.16666667
study neurosteroid allopregnanolone ,22
depression anxiety posttraumatic stress disorder,22
amenorrhea menstrual periods,16.5
properly causing decreases,16
incredibly prevalent ,16
female hormone allo ,14.16666667
neuroactive metabolites lead,13.5
anorexia nervosa blood levels,13.5
allo levels lower,13
researchers ,11
disorders abnormalities,10.5
low allo levels,10.33333333
low ,9.666666667
targeted therapies,9
harvard medical school,9
addition progesterone levels,8.833333333
team recruited women,8.8
mood disorders,8.75
positive mood,6.25
normal weights,6
depression symptoms,6
anorexia nervosa,6
lower levels,5.833333333
allo ,5.666666667
study published,5.5
hormone progesterone,5.333333333
normalweight women,4.8
obese women,4.466666667
convert progesterone,4.333333333
tightly linked,4
participants ,4
mechanisms contributing,4
journal neuropsychopharmacology,4
increased risk,4
improper functioning,4
drugs,4
suggesting,4
understanding,4
severity,4
findings ,4
extremely underweight,4
enzymes ,4
clinically obese,3.666666667
bmis,3.5
allo,3.166666667
anxiety,3
women,2.8
lead,2.5
lower,2.333333333
obese,1.666666667
participants,1.5
enzymes,1.5
wellbeing,1
university,1
result,1
regulation,1
producing,1
metabolite,1
increase,1
illinois,1
hormones,1
hope,1
helping,1
feelings,1
extremes,1
evidence,1
efficacy,1
decrease,1
chicago,1
caused,1
www.hindustantimes.com/fitness/planning-to-run-the-marathon-here-s-what-to-eat-and-how-to-prep-for-it/story-FSq0d9XlJWWwFkzpBmHAhM.html,
Word,Rake Ranking
provide cushioning fitness coach prachi arya,46.25
body weight drink fluid minutes,43.66666667
reebok running squad suresh srinivasan,33.25
wear comfortable wellfitted materials ,25
food intake avoid fizzy drinks,25
hours consume proteins,22.33333333
marathon ,22.05
breakfast drink ,19.66666667
fitness app healthifyme ,16.25
muscle repair threefour hours,16
discover ,16
binay kumar sah aim,16
fibre consume gms,15.5
raw pressed juices start,14.5
day step,14.5
lean proteins healthy fats,14.33333333
week strength training workout,13.16666667
marathonhalf marathon,11.3
body build,10
minutes,9.666666667
major muscle ,9.5
event running times,9.25
running events,9.25
gear apparel,9
physical limitations documenting,9
nutrition pay attention,9
months,9
initiate midcourse correction,9
carbohydrate pound,9
marathon requires dedication,8.8
build stamina,8.333333333
hydrate ,8
carbohydrates follow htlifeandstyle,8
core ensure ,7.5
nutritious breakfast,5
healthy mix,5
involves,5
marathon ,4.8
training process,4.666666667
tips training,4.666666667
fluid,4.5
core ,4.5
fitness,4.25
yellow ,4
straining,4
weeks prior,4
days,4
time compete,4
stretches postrun,4
stay hydrated,4
stay energised,4
rigorous regime,4
mobile ,4
mark define,4
testing,4
include gm,4
heavy dinners,4
shoes,4
firsttime trainer,4
feat ,4
enjoyable tank,4
easy tips,4
diet includes,4
calories coming,4
body,4
goal check,3.5
proteins,3.333333333
running,3.25
marathon,2.8
week,2.5
start,2.5
day,2.5
ensure,2
carbohydrates,2
goal,1.5
yoga,1
warm,1
veggies,1
train,1
stretch,1
strengthen,1
status,1
rest,1
required,1
progress,1
muscles,1
mindful,1
mind,1
limits,1
learnings,1
key,1
helps,1
goals,1
gearing,1
focus,1
flexible,1
excess,1
enable,1
dinner,1
dday,1
crosstraining,1
cool,1
completing,1
challenges,1
achieve,1
accept,1
www.hindustantimes.com/football/index.html,
Word,Rake Ranking
www.hindustantimes.com/football/morocco-tunisia-take-different-paths-to-fifa-world-cup-2018/story-fn0dGG5b34aOViH1EVmGVJ.html,
Word,Rake Ranking
time wcq pictwittercompyecxqcoe morocco coach herve renard revealed,73.44166667
ivorian handler frenchman herve renard read republic,57
finishing qualified congratulations tunisia heading ,49.33333333
increasingly tense atmosphere readdavid silva inspires spain,49
egypt secured slots month ivory coast,45
stade des martyrs guinean ousmane sidibe conceded,43.66666667
russia morocco scored minutes,38.66666667
net belgian coach marc wilmots ,38
crystal palace flyer wilfried zaha wrestling,36
qualifiedcongratulations morocco heading ,34.5
cup appearance dr congo,34.375
corner rattled ivory coast fell,31.5
top unbeaten tunisia collected ,28.83333333
time wcq pictwittercomyrtvymmh,27.275
tunisia contrasting routes saturday,25
football country tunisia ,25
packed seat stade felix houphouetboigny,24.66666667
sixmatch campaign ivory coast,24
unpredictable libya defended resolutely creating,23
slipped goalkeeper sylvain gbohouo,23
north african nations morocco,17.16666667
ground tunisia dominated possession,17
african qualifiers nigeria,16
looked recovering,16
bench jonathan bolingi ,16
moroccan king mohammed vi,15
time ,14.775
goal ,14.5
firsthalf blows ,14.5
juventus defender benatia struck,14
guinea senegal sealed,13.66666667
match ,12
congo netting ,12
secondplace democratic republic,11.5
morocco comfortably contained,11.16666667
blow ,10.625
separated,10
ivory coast,10
fifaworld cup playoff,10
ceded top ,9.5
win ,9
veteran salomon kalou,9
veteran gervinho blazed,9
neeskens kebano ,9
moroccan flag returns,9
keita junior levelled,9
ireland hold denmark,9
introducing ghislain konan,9
huge honour ,9
cup,8.5
dr congo,8.5
congolese lions ahead,8.5
moroccan team coached,8
moroccan shirt ,8
ivorian defender,8
minutes,7
tunisia lost,7
libya ,7
stade olympique,6.666666667
russia friday,6.5
stoppage time,6.4
additional time,6.4
leg,6.125
chance,6.125
minutes,6
morocco,5.166666667
half,5
neighbours libya,5
moroccan attacker,5
medhi benatia,5
overcome guinea,4.666666667
defeat guinea,4.666666667
qualified,4.5
frenchman,4.5
finishing,4.5
atlas lions,4.5
south africa,4
pay tribute,4
half,4
maxwel cornet,4
lacklustre ivorians,4
intended cross,4
firsttime shot,4
finished ,4
qualification,4
tonight,4
costly ,4
costa rica,4
conceded,4
nabil dirar,3.666666667
dirar ,3.666666667
corner,3.5
minutes,3
goalkeeper,3
match,2.5
goal,2.5
win,2
team,2
dirar,1.666666667
worldcup,1
winning,1
tunis,1
triumph,1
tournament,1
times,1
threatened,1
thrashing,1
talk,1
settle,1
revive,1
rades,1
prove,1
owngoal,1
outskirts,1
mali,1
majesty,1
kinshasa,1
hosts,1
halftime,1
gabon,1
friendly,1
failed,1
draw,1
cut,1
congratulate,1
coming,1
calling,1
called,1
break,1
box,1
book,1
boil,1
beat,1
www.hindustantimes.com/gadgets/index.html,
Word,Rake Ranking
www.hindustantimes.com/gurgaon/index.html,
Word,Rake Ranking
www.hindustantimes.com/gurgaon/ryan-school-murder-accused-teen-allegedly-researched-use-of-poison-smudging-fingerprints/story-AN2JdZ2hi2IUpcapIptuQK.html,
Word,Rake Ranking
told gurgaons juvenile justice board headed,31.66666667
probe cbi spokesman abhishek dayal,28.58333333
gurgaons ryan international school searched,25.5
appointed nisha saini legalcumprobation officer,25
district child protection unit,16
fingerprint smudging investigators suspect,15
crime multiple sources ,15
principal magistrate davender singh,14
probe ,11.16666667
board decide ,10.5
incident ,9
accused deliberately threw,8.2
reviewed details,8
yearold boy accused,7.7
student allegedly procured,7
told investigators,6.666666667
principal magistrate,6
source ,5.333333333
september ,5.333333333
sources ,5
cbi source,4.75
cbi refused,4.75
boy conducted,4.5
accused knifed,4.2
types,4
threeday interrogation,4
story ,4
remove fingerprints,4
psychiatric assessment,4
preliminarily assessing,4
physical ,4
observation ,4
mobile phone,4
required,4
events ,4
looked,4
accused ,3.866666667
social investigation,3.5
shopkeeper ,3.5
sensitive stage,3.5
formally offer,3.5
commit murder,3.5
knife ,3.166666667
cbi,2.75
accused,2.2
student,2
procured,2
stage,1.5
shopkeeper,1.5
offer,1.5
murder,1.5
knife,1.5
investigation,1.5
weapon,1
victim,1
uniform,1
toilet,1
throat,1
submit,1
stain,1
sohna,1
slitting,1
shop,1
sequence,1
searches,1
schoolmate,1
schoolbag,1
saturday,1
report,1
regard,1
questioning,1
probing,1
poisons,1
poison,1
murdering,1
methods,1
mental,1
laptop,1
killing,1
internet,1
intended,1
identify,1
executed,1
days,1
day,1
conduct,1
commode,1
comment,1
children,1
carrying,1
blood,1
aspect,1
adult,1
www.hindustantimes.com/health/index.html,
Word,Rake Ranking
www.hindustantimes.com/health/risky-mind-games-if-your-child-is-lashing-out-he-and-you-might-need-help/story-YJ72xI9RPXUG5Or0kQ2naP.html,
Word,Rake Ranking
counsellors dr tank agrees dr sagar talk talk talk,85.87142857
threaten dr rajesh sagar professor,67.78571429
violent video games increase physiological arousal cruel ,56.35238095
level school workplace commute popular media,55.5
mouth hands versus action,49
seek external stimulation nimesh desai director,44.83333333
harm dr samir parikh director,44.53571429
violent television dr jyoti sangle,43.73809524
conflict resolution dr sagar adding,39.03571429
aggressive behaviour nineyearold rishabh mehta changed,38.74285714
dr parul ,37.53571429
childs aggressive behaviour dr sangle,34.52857143
